Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Acre,Alagoas,Amapa,Amazonas,Bahia,Ceara,Distrito Federal,Espirito Santo,Goias,Maranhao,Mato Grosso,Mato Grosso do Sul,Minas Gerais,Para,Paraiba,Parana,Pernambuco,Piaui,Rio Grande do Norte,Rio Grande do Sul,Rio de Janeiro,Rondonia,Roraima,Santa Catarina,Sao Paulo,Sergipe,Tocantins,Unknown
07-17-2020,16965,49253,33436,88822,118657,145938,79400,69461,40681,105183,32971,15805,87271,135164,66347,51321,77423,37057,41303,46710,135230,29117,25007,51549,407415,41888,16954,
07-18-2020,17202,49583,33585,90534,120238,146544,81163,70131,40795,106092,32707,16006,90875,136947,66971,53553,78509,38568,43451,46847,135230,29117,25373,52531,412027,43072,17209,
07-19-2020,17295,50078,33705,90913,122169,146972,82412,70609,40769,106325,34136,16403,92972,137484,67382,54629,79452,39296,43766,47113,138524,29117,25467,53336,415049,45243,17773,
07-20-2020,17462,50307,34145,91389,123292,147566,84287,71703,40772,106906,35639,16637,94132,138396,67680,55909,80115,39606,43957,47449,141005,29801,25686,54414,416434,46059,17898,
07-21-2020,17700,50951,34405,92164,126844,148986,86076,72601,43794,108154,37077,17386,95566,140388,68844,57538,80441,40276,44267,49840,145121,30642,25985,56475,422669,47110,18354,
07-22-2020,17979,51680,34660,92721,133245,153108,87801,73688,47284,109731,38772,18889,98741,142358,70972,59927,81382,41815,45184,53073,148623,32935,26954,59556,439446,48140,18850,
07-23-2020,18157,52529,34838,94219,138358,156242,90023,74608,50458,111488,40755,19671,102568,144467,73104,62004,83240,43179,46056,54841,151549,34080,27932,62282,452007,49397,19423,
07-24-2020,18393,53713,35026,95424,142767,158824,92414,75854,52847,112683,42206,20303,106812,146252,74550,64259,85042,44349,46683,57007,154879,34873,28874,65017,463218,51132,19965,
07-25-2020,18657,54730,35162,96094,146399,161597,94187,76598,54801,113563,42935,21015,110093,147923,75723,65593,86752,45389,46926,59118,156293,35573,29394,67333,479481,52264,20920,
07-26-2020,18745,55376,35220,96463,148179,162085,96332,77200,55914,113891,43331,21514,112571,148463,76153,67220,88466,46044,47099,59779,156325,35810,29829,68730,483982,52603,21767,
07-27-2020,18783,56204,35364,97079,149109,162429,98480,78037,57985,114585,44838,21802,113718,148823,76693,68001,89132,46584,47291,60044,157834,36148,29902,70138,487654,53612,22106,
07-28-2020,19132,57142,35697,98118,153313,165550,100726,79464,60637,115988,46545,22443,116645,150185,78175,69392,89678,47551,48374,62347,159639,36849,30316,73771,487654,55009,22851,
07-29-2020,19366,58124,35973,99093,157334,169072,102342,80569,63658,117694,48317,23411,119394,151849,79898,70920,91536,48962,49051,64496,161647,37634,30996,77001,514197,56214,23517,
07-30-2020,19573,58979,36272,100140,161630,171468,104442,81885,65269,119262,50447,24287,123415,153350,81108,73488,93373,50198,49667,66473,163642,38407,31455,80904,529006,57684,24278,
07-31-2020,19625,59725,36468,100940,166154,173882,106292,83292,67941,120661,51865,24936,127106,154685,82794,76112,95005,51477,50416,66692,165495,38992,32016,84073,542304,58713,24824,
08-01-2020,19930,60992,36595,101777,168926,175928,107922,83814,69487,121581,52790,25739,129985,156053,83461,77930,96746,52458,51557,70456,167213,39504,32723,86922,552318,59724,25346,
08-02-2020,19966,62240,36639,102124,170476,176580,110028,84238,70115,121953,53363,26003,132801,156285,84008,79605,97970,52993,51845,71040,167225,39893,33151,87982,558685,60035,26434,
08-03-2020,20339,62778,36804,102386,171391,176961,112044,85215,70252,122482,54711,26645,133743,156505,84211,80865,98401,53224,52030,71479,168064,40016,33188,88889,560218,60479,26998,
08-04-2020,20708,63351,36999,103269,175389,179341,113924,86209,73231,123887,56169,27678,135728,158277,85760,82718,98833,54443,52566,73618,168911,41239,33194,92157,575589,61069,27664,
08-05-2020,21033,64194,37318,104250,179737,181443,115966,87242,76605,125459,58506,28315,139661,160695,87071,85317,100321,55919,53490,76563,172679,42020,34296,95410,585265,61986,28312,
08-06-2020,21263,65093,37735,105054,183690,183301,118000,88543,79897,127065,59841,29101,142828,162822,87867,87269,101395,57100,54106,78837,174064,42725,34929,98634,598670,62844,29539,
08-07-2020,21376,65916,37964,105857,187892,185409,119903,89923,82807,128846,62785,29988,147323,164759,89117,88899,102872,58390,54717,79026,175696,43390,35540,101582,608379,63728,30358,
08-08-2020,21498,66748,38139,106428,191401,188244,121824,91146,84531,129700,62826,30707,150723,167099,89893,88899,104113,59571,55150,83595,178524,43866,35933,104749,621731,64271,31103,
08-09-2020,21587,67613,38208,106950,193029,188542,123057,91791,85071,130136,63416,31344,153927,167642,90082,89966,105134,59982,55290,83991,178850,44010,36387,105935,627126,64693,31663,
08-10-2020,21619,68237,38399,107197,194097,188657,126069,93069,86451,130566,65198,31739,155075,168151,90366,94124,105381,60178,55420,84034,180016,44372,36449,106928,628415,64974,32289,
08-11-2020,21757,68935,38636,108105,198767,190550,127484,94476,90226,132060,67061,32562,156551,169613,91819,95943,105982,61144,182563,57921,87415,45468,37006,109522,639562,65455,33047,
08-12-2020,21993,69751,38801,108920,203020,192422,129184,95753,93274,133265,68924,33509,160485,171878,92897,97785,107375,62465,56572,90049,185610,46061,37579,112401,655181,65865,33766,
08-13-2020,22242,70629,39015,109802,206955,194081,131170,96949,96749,134193,70658,34559,164915,173625,93794,99667,108842,63662,57072,92560,188085,46676,38270,115032,674455,66810,34409,
08-14-2020,22435,71232,39244,110777,210993,196144,133166,98106,99234,135324,72269,35434,168428,175608,94660,101844,110409,64595,57467,95142,189891,47288,38897,118183,686122,67225,35403,
08-15-2020,22516,72076,39431,111241,214379,197381,135014,98765,100938,136280,72761,36542,171514,177010,95588,103771,111773,65638,57660,97445,190614,47652,39397,120001,697530,67701,36478,
08-16-2020,22548,72734,39518,111912,216030,197619,136467,99580,101592,136853,73269,36836,174402,177969,96033,105104,112958,66078,57720,97877,194279,47837,39623,120880,699493,67997,36989,
08-17-2020,22605,72938,39703,112263,217115,198202,138735,100859,102665,137408,74509,37425,175715,178375,96223,106379,113183,66315,57898,98007,194651,48232,39665,121666,702665,68313,37856,
08-18-2020,22933,73701,39957,112881,221041,199258,140170,101874,105962,139185,75877,38393,177787,180090,97497,108237,113788,67226,58307,101217,199480,48923,40183,124313,711530,68699,38845,
08-19-2020,23146,74140,40211,113592,224659,201201,141762,103090,109253,140571,77276,39381,181158,182231,98494,109896,115217,68475,58667,103891,202993,49721,40501,126850,721377,69067,39832,
08-20-2020,23322,74622,40603,114335,228596,202422,143759,104037,111836,141860,78733,40201,185062,184253,99445,112245,116359,69839,59138,104068,205916,50147,40989,129072,730828,69502,40786,
08-21-2020,23337,74839,40875,114792,229743,202999,145452,104911,113051,143103,80134,40711,188623,186646,100290,114588,117431,70536,59191,104335,207036,50514,41191,130349,735960,69845,41848,
08-22-2020,23665,75470,41031,115369,234204,204587,147127,105613,115530,143873,80938,41888,191507,188644,100970,116848,118027,71510,59393,108839,210464,50995,41527,132008,749244,70252,42839,
08-23-2020,23719,75857,41120,115615,236050,205441,148998,105892,116664,144400,81253,42498,194614,189289,101132,117959,119140,71899,59582,109873,210948,51421,41730,132492,754129,70472,43596,
08-24-2020,23729,76495,41254,115792,237208,205564,150519,106493,118569,144895,82532,43065,195920,189582,101303,119004,119357,72165,59649,109953,211360,51791,41770,133533,756480,70606,44273,
08-25-2020,23936,76894,41553,116579,240939,207386,153690,107191,122130,145921,84277,44324,198736,191609,102208,120537,119958,72956,60161,112763,214003,52514,42044,135690,765670,70926,45400,
08-26-2020,24119,77317,41981,117412,245021,208782,155253,107909,124593,147676,85709,45359,201973,193564,103213,122241,121078,74096,60442,115984,216675,53119,42359,137560,776135,71222,46364,
08-27-2020,24269,77755,42285,118083,247853,210727,156863,108662,127361,148923,87484,46261,205942,195297,104096,124074,122147,75160,60893,118315,219198,53805,42690,139638,784453,71599,47558,
08-28-2020,24462,78174,42625,118844,250977,212484,158180,109493,128965,150144,89140,47152,209465,196874,104803,126964,123146,76033,61219,120739,219198,54205,42997,141692,796209,72039,48580,
08-29-2020,24601,78483,42771,119859,254790,214094,159526,110025,130316,150895,89962,48023,212565,198246,105531,128967,124151,76916,61507,124416,222957,54496,43299,146404,801422,72280,49651,
08-30-2020,24638,78637,42892,120060,256062,214457,160796,110351,130863,151212,90337,48522,215050,199171,105661,130603,125094,77265,61649,124482,223302,54679,43470,146864,803404,72417,50373,
08-31-2020,24647,78804,43193,120296,256727,214953,162042,111261,132506,151615,91346,48937,216557,199556,105778,131906,125539,77405,61748,125813,223631,55153,43518,177777,804342,72528,50694,
09-01-2020,24840,79258,43514,120919,259418,216333,163498,111979,135460,152681,92856,49820,218781,200985,106605,133574,127287,77859,61991,127799,226800,55768,43707,180474,814375,72721,51629,
09-02-2020,25027,79550,43800,121793,262299,218396,164649,112825,138408,154468,94302,50645,222048,202436,107384,135609,128724,78922,62432,131461,228332,56411,44036,182522,826331,72931,52124,
09-03-2020,25135,79797,44064,122520,265739,219672,165903,113759,140416,155717,95430,51575,224987,203969,108182,137865,130199,79719,62855,134610,230271,56618,44334,184204,837978,73182,52938,
09-04-2020,25249,80103,44454,123187,268137,230105,167200,114700,145250,157052,96980,52406,228013,205291,108925,139780,130199,80750,63289,137217,232489,57352,44665,186596,845016,73383,54013,
09-05-2020,25408,80462,44682,123726,270177,222179,168605,115172,147357,157844,97636,53328,231878,206864,109530,141648,131961,81626,63693,143485,232747,57865,44975,188361,853085,73631,55075,
09-06-2020,25443,80717,44770,123811,271225,222372,169617,115505,147615,158050,97819,53491,234804,207638,109673,143074,132152,82006,63801,143914,232818,58066,45137,189028,855722,73740,55513,
09-07-2020,25469,80786,44863,123905,271963,222445,170806,115793,147728,158310,98206,54125,236012,208259,109706,143853,132420,82282,63810,143952,233052,58237,45253,189477,857330,73846,55906,
09-08-2020,25494,80866,44999,124223,272814,222577,171739,116578,149290,159163,99484,54363,236663,208560,109860,145257,132590,82564,63879,144502,233373,58559,45302,190397,858783,73971,56223,
09-09-2020,25668,81092,45251,124959,275088,223622,172708,117270,152640,160239,100895,55345,238515,209808,110727,146333,133579,83502,64135,147576,233873,59196,45505,192982,866576,74121,56684,
09-10-2020,25877,81330,45529,125660,277327,224759,173631,118138,156892,160968,102328,56046,242533,211061,111495,148333,134619,84508,64519,151392,234813,59620,45855,194176,874754,74386,57897,
09-11-2020,26004,81440,45665,126423,279509,225878,174549,118813,160769,161994,103929,58304,246149,212428,112018,150668,135643,85225,64878,153475,240453,60038,46102,195701,882809,74645,58655,
09-12-2020,26148,82028,45789,126939,281665,227075,175646,119354,162554,162476,104671,58671,250190,213655,112706,152913,136413,86085,65045,156264,240776,60362,46348,197064,890690,74765,59395,
09-13-2020,26166,82230,45853,127132,282517,227449,176837,119548,163098,162583,104913,59077,252263,214376,112961,154171,136672,86396,65300,156903,242491,60484,46478,197745,892257,74833,59722,
09-14-2020,26176,82332,45955,127407,283235,227799,177921,120251,165436,162998,106077,59408,253997,214806,113163,154820,136853,86538,65360,157907,242810,60746,46545,198640,893349,75046,60035,
09-15-2020,26287,82595,46117,128150,285448,229072,178747,120916,170064,163802,107486,60297,255606,216318,113903,155820,137869,87213,65647,160940,244418,61260,46848,200241,901271,75203,60725,
09-16-2020,26463,82983,46266,128851,287685,230406,179823,121708,172747,164770,108890,60963,258595,217500,114582,157330,138568,87959,65933,164373,246182,61619,47164,201682,909428,75342,61271,
09-17-2020,26716,83035,46372,129501,289655,231438,180844,122471,176801,165499,110147,61794,262001,218458,115359,159799,139325,88671,66322,167781,246843,62158,47398,202934,916821,75560,61683,
09-18-2020,26942,83298,46601,130359,292019,232602,181919,123272,180926,166580,111628,62817,265185,219220,115966,161922,140235,89443,66655,170749,249798,62495,47692,204166,924532,75664,62498,
09-19-2020,27061,83950,46738,131573,294210,233600,183096,123720,182856,167333,112242,63466,268009,220205,116588,163479,141042,90061,66963,174140,251261,62697,48088,205250,931673,75772,63167,
09-20-2020,27079,84508,46863,131757,295303,233818,183749,124291,183815,167657,112607,63848,270053,220519,116736,164888,141517,90370,67184,174777,251909,62863,48302,205620,935300,75873,63423,
09-21-2020,27106,84720,46946,131920,295996,234120,184555,125098,185359,167948,114041,64033,271194,220775,116879,165494,141777,90617,67217,175349,252046,63267,48302,206332,937332,76073,63544,
09-22-2020,27246,85008,47135,132687,297805,235222,185349,125867,187519,168913,115403,64959,273233,221639,117495,167678,142488,91355,67459,177485,253756,63781,48302,207692,945422,76193,64273,
09-23-2020,27246,85008,47135,132687,297805,235222,185349,125867,187519,168913,115403,64959,273233,221639,117495,167678,142488,91355,67459,177485,253756,63781,48302,207692,945422,76193,64273,
09-24-2020,27556,85753,47516,134289,301248,237108,186945,127328,195418,170186,117944,66426,278901,224302,118567,170508,143703,92801,68059,181217,257985,64481,49216,210048,958240,76603,65354,
09-25-2020,27710,85937,47657,135205,303058,237147,187895,128265,197857,170923,119122,67196,283479,225542,119134,171932,144268,93399,68331,183115,259488,64732,49474,211105,964921,76727,65994,
09-26-2020,27859,86124,47745,136169,305186,238568,188608,128710,199601,171480,119765,67834,286350,226826,119731,174011,144940,94179,68500,185119,259670,64923,49681,212091,970888,76917,66516,
09-27-2020,27874,86294,47795,136416,306036,238935,189513,129192,199784,171755,120030,68092,288619,227756,119783,175143,145016,94540,68627,185516,261860,65208,49911,212584,972237,77083,66710,
09-28-2020,27885,86393,47935,136708,306629,239062,190505,129796,202754,172176,121145,68325,290137,228068,119987,175982,145096,94733,68765,185778,262006,65386,49968,213066,973142,77172,66865,
09-29-2020,28030,86549,48054,137964,308252,239497,191317,130636,206707,172845,122376,68963,292291,229175,120654,177298,146325,95227,69013,188253,263699,65673,50185,214261,979519,77280,67479,
09-30-2020,28222,86879,48254,139326,310526,241159,192245,131490,209411,173564,123416,69706,295169,230449,121267,178898,147171,96086,69433,190572,264783,65911,50449,215478,985628,77440,68003,
10-01-2020,28409,87504,48385,140240,312050,241684,193127,132350,212186,174195,124370,70239,298607,231743,121809,180805,147872,96849,69715,197186,266235,66261,50681,216624,991725,77635,68606,
10-02-2020,28409,87504,48385,140240,312050,241684,193127,132350,212186,174195,124370,70239,298607,231743,121809,180805,147872,96849,69715,197186,266235,66261,50681,216624,991725,77635,68606,
10-03-2020,28662,87928,48602,142137,314711,242669,194783,133744,215938,175218,125732,71476,305527,233802,122681,183715,149349,98108,70553,202587,271575,66576,51298,218633,1003429,78002,69398,
10-04-2020,28672,88098,48628,142382,315440,242873,195413,134296,216063,175388,126264,71723,307199,234033,122713,184476,149417,98344,70722,202719,271701,66623,51368,219218,1003902,78195,69419,
10-05-2020,28687,88135,48701,142573,316005,243106,195967,134946,217700,175753,127065,71993,308466,234129,122890,184806,149454,98603,70789,203497,273338,66783,51368,220044,1004579,78380,69478,
10-06-2020,28805,88283,48814,143571,318147,255929,196787,135850,221141,176283,128071,72546,310124,234884,123564,186159,150217,99276,71043,205375,275415,67014,51450,221442,1010839,78525,69587,
10-07-2020,28818,88426,48963,144492,319981,256764,197369,136590,224181,176995,129038,73027,313032,235948,124315,187729,151139,99960,71898,207706,277439,67181,51635,222652,1016755,78692,69969,
10-08-2020,28834,88538,49085,145367,321798,257865,198192,137330,225978,177584,130094,73548,315041,236830,124749,188199,151736,100548,72348,209623,280144,67323,51879,224103,1022404,78957,70347,
10-09-2020,29017,88653,49215,146233,323210,258479,198807,138099,227349,178192,130860,74092,318090,237478,125285,189603,152414,101123,72450,211773,282080,67479,52131,225637,1028190,79245,70704,
10-10-2020,29031,88790,49303,147038,324964,259764,199569,138442,228538,178549,131175,74567,321140,237925,125713,191135,152998,101951,72625,213782,283407,67812,52440,226614,1034816,79501,71048,
10-11-2020,29050,88826,49386,147457,325957,260154,200035,138933,228891,178765,131343,74675,322936,237938,125877,192143,153144,102268,72889,214158,283675,67937,52637,227213,1037660,79896,71136,
10-12-2020,29063,88880,49424,147465,326634,260222,200412,139755,229071,178890,131532,74839,323967,237958,125933,193974,153222,102500,73071,214584,283858,67973,52659,228008,1038344,79975,71195,
10-13-2020,29272,88954,49593,147864,327327,260642,201230,140629,230184,179170,132260,75076,324626,237996,126073,194692,153299,102813,73143,214970,284053,68126,52701,228403,1039029,80234,71269,
10-14-2020,29301,89082,49745,148518,329787,261284,202058,141462,232444,179654,133168,75561,325972,238835,126791,195605,154041,103461,73695,216932,285205,68393,52848,229910,1045060,80427,71624,
10-15-2020,29406,89192,49890,149366,331362,262567,202786,141979,234463,180154,133856,76001,328402,239519,127456,196616,154866,104329,74352,218835,286282,68612,53353,231412,1051613,80733,71984,
10-16-2020,29598,89278,50072,149784,332898,263143,203576,143093,236105,180560,134696,76547,331433,240223,128032,197941,155520,105156,76660,220563,289440,68823,53726,232933,1057240,80925,72335,
