Admin2,,,,,,,,,,,,,,,,
Province/State,Alberta,British Columbia,Diamond Princess,Grand Princess,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Repatriated Travellers,Saskatchewan,Yukon
06-09-2020,7229,2669,0,13,300,147,261,5,1060,,32678,27,53185,,656,11
06-10-2020,7276,2680,0,13,300,151,261,5,1061,,32936,27,53341,,658,11
06-11-2020,7316,2694,0,13,300,153,261,5,1061,,33173,27,53485,,660,11
06-12-2020,7346,2709,0,13,301,154,261,5,1061,,33378,27,53666,,663,11
06-13-2020,7383,2709,0,13,303,157,261,5,1061,,33625,27,53824,,664,11
06-14-2020,7433,2709,0,13,304,157,261,5,1061,,33806,27,53952,,665,11
06-15-2020,7453,2745,0,13,304,160,261,5,1061,,33986,27,54054,,683,11
06-16-2020,7482,2756,0,13,304,163,261,5,1061,,34174,27,54146,,684,11
06-17-2020,7530,2775,0,13,306,164,261,5,1061,,34382,27,54263,,693,11
06-18-2020,7579,2783,0,13,308,164,261,5,1061,,34574,27,54383,,708,11
06-19-2020,7625,2790,0,13,311,164,261,5,1061,,34780,27,54550,,716,11
06-20-2020,7673,2790,0,13,313,164,261,5,1061,,35044,27,54674,,726,11
06-21-2020,7704,2790,0,13,313,164,261,5,1061,,35217,27,54766,,746,11
06-22-2020,7736,2822,0,13,314,164,261,5,1061,,35418,27,54835,,751,11
06-23-2020,7781,2835,0,13,314,165,261,5,1061,,35657,27,54884,,753,11
06-24-2020,7825,2849,0,13,315,165,261,5,1061,,35861,27,54937,,757,11
06-25-2020,7851,2869,0,13,316,165,261,5,1061,,36046,27,55079,,759,11
06-26-2020,7888,2878,0,13,318,165,261,5,1061,,36151,27,55079,,772,11
06-27-2020,7957,2878,0,13,322,165,261,5,1061,,36322,27,55079,,777,11
06-28-2020,7996,2878,0,13,322,165,261,5,1061,,36597,27,55079,,778,11
06-29-2020,8067,2904,0,13,324,165,261,5,1061,,36823,27,55390,,779,11
06-30-2020,8108,2916,0,13,325,165,261,5,1062,,36961,27,55458,,785,11
07-01-2020,8108,2916,0,13,325,165,261,5,1063,,37085,27,55524,,785,11
07-02-2020,8202,2940,0,13,325,165,261,5,1064,,37242,27,55593,,795,11
07-03-2020,8259,2947,0,13,325,165,261,5,1064,,37407,27,55682,,796,11
07-04-2020,8259,2947,0,13,325,165,261,5,1064,,37525,30,55784,,796,11
07-05-2020,8259,2947,0,13,325,165,261,5,1064,,37653,32,55863,,796,11
07-06-2020,8389,2978,0,13,325,165,261,5,1065,,37829,32,55937,,805,11
07-07-2020,8436,2990,0,13,325,165,261,5,1065,,37917,32,55997,,806,11
07-08-2020,8482,3008,0,13,325,165,261,5,1066,,38079,32,56079,,808,11
07-09-2020,8519,3028,0,13,325,166,261,5,1066,,38200,33,56216,,813,11
07-10-2020,8596,3053,0,13,325,166,262,5,1066,,38323,33,56316,,815,11
07-11-2020,8596,3053,0,13,325,166,262,5,1066,,38398,33,56407,,815,11
07-12-2020,8596,3053,0,13,325,166,262,5,1066,,38481,34,56521,,815,11
07-13-2020,8826,3053,0,13,325,166,262,5,1066,,38730,35,56621,,871,11
07-14-2020,8912,3128,0,13,330,167,262,5,1066,,38814,36,56730,,876,11
07-15-2020,8994,3149,0,13,330,168,262,5,1067,,38918,36,56859,,881,11
07-16-2020,9114,3170,0,13,331,168,262,5,1067,,39043,36,57001,,923,11
07-17-2020,9219,3198,0,13,336,168,262,5,1067,,39164,36,57142,,936,13
07-18-2020,9219,3198,0,13,337,168,262,5,1067,,39316,36,57300,,941,13
07-19-2020,9219,3198,0,13,343,169,262,5,1067,,39434,36,57466,,943,13
07-20-2020,9587,3300,0,13,354,170,262,5,1067,,39553,36,57616,,962,13
07-21-2020,9728,3328,0,13,366,170,263,5,1067,,39718,36,57796,,970,13
07-22-2020,9728,3328,0,13,374,170,264,5,1067,,39824,36,57938,,1030,13
07-23-2020,9975,3392,0,13,375,170,264,5,1067,,39936,36,58080,,1072,13
07-24-2020,10086,3392,0,13,384,170,265,5,1067,,40341,36,58243,,1099,14
07-25-2020,10086,3419,0,13,388,170,265,5,1067,,40457,36,58414,,1136,14
07-26-2020,10086,3419,0,13,394,170,266,5,1067,,40558,36,58583,,1178,14
07-27-2020,10390,3500,0,13,400,170,266,5,1067,,40673,36,58728,,1209,14
07-28-2020,10470,3523,0,13,405,170,266,5,1067,,40787,36,58897,,1218,14
07-29-2020,10603,3562,0,13,407,170,266,5,1067,,40873,36,59073,,1268,14
07-30-2020,10716,3591,0,13,409,170,266,5,1067,,40953,36,59131,,1306,14
07-31-2020,10843,3641,0,13,415,170,266,5,1069,,41178,36,59312,,1319,14
08-01-2020,10843,3641,0,13,417,170,266,5,1069,,41257,36,59458,,1334,14
08-02-2020,10843,3641,0,13,435,170,266,5,1071,,41333,36,59599,,1342,14
08-03-2020,10843,3641,0,13,442,170,266,5,1071,,41391,36,59722,,1359,14
08-04-2020,11146,3787,0,13,443,170,266,5,1071,,41495,36,59845,,1368,14
08-05-2020,11240,3834,0,13,444,174,266,5,1071,,41560,36,60000,,1376,14
08-06-2020,11296,3881,0,13,474,176,266,5,1071,,41635,36,60133,,1387,14
08-07-2020,11430,3934,0,13,491,176,267,5,1071,,41815,36,60241,,1409,15
08-08-2020,11430,3934,0,13,507,176,267,5,1071,,41894,36,60367,,1433,15
08-09-2020,11430,3934,0,13,542,176,267,5,1071,,41962,36,60471,,1445,15
08-10-2020,11687,4065,0,13,558,176,268,5,1071,,42082,36,60627,,1450,15
08-11-2020,11772,4111,0,13,562,177,268,5,1071,,42162,36,60718,,1479,15
08-12-2020,11893,4111,0,13,578,178,268,5,1071,,42233,41,60813,,1484,15
08-13-2020,11969,4274,0,13,603,180,268,5,1071,,42313,41,60917,,1511,15
08-14-2020,12053,4358,0,13,643,180,268,5,1072,,42412,41,61004,,1541,15
08-15-2020,12053,4358,0,13,663,184,268,5,1074,,42501,41,61084,,1566,15
08-16-2020,12053,4358,0,13,697,186,268,5,1074,,42563,41,61151,,1580,15
08-17-2020,12053,4358,0,13,731,186,268,5,1075,,42686,41,61206,,1581,15
08-18-2020,12419,4677,0,13,748,186,268,5,1075,,42800,44,61252,,1582,15
08-19-2020,12501,4745,0,13,763,186,268,5,1076,,42890,44,61316,,1586,15
08-20-2020,12501,4745,0,13,796,186,268,5,1077,,42983,44,61402,,1590,15
08-21-2020,12748,4915,0,13,830,188,268,5,1077,,43126,44,61495,,1595,15
08-22-2020,12748,4915,0,13,872,188,268,5,1078,,43218,44,61599,,1597,15
08-23-2020,12748,4915,0,13,944,189,268,5,1080,,43323,44,61673,,1600,15
08-24-2020,13006,5184,0,13,993,189,268,5,1080,,43454,44,61741,,1602,15
08-25-2020,13083,5242,0,13,1018,190,268,5,1080,,43541,44,61803,,1601,15
08-26-2020,13210,5304,0,13,1043,190,268,5,1081,,43658,44,61945,,1604,15
08-27-2020,13318,5372,0,13,1064,190,268,5,1081,,43801,44,62056,,1609,15
08-28-2020,13476,5496,0,13,1096,191,269,5,1083,,43919,44,62124,,1611,15
08-29-2020,13476,5496,0,13,1155,191,269,5,1083,,44045,44,62232,,1615,15
08-30-2020,13476,5496,0,13,1186,191,269,5,1083,,44143,44,62352,,1615,15
08-31-2020,13902,5790,0,13,1214,191,269,5,1085,,44279,44,62492,,1619,15
09-01-2020,14066,5848,0,13,1232,191,269,5,1085,,44418,44,62614,,1622,15
09-02-2020,14180,5952,0,13,1244,192,269,5,1085,,44572,44,62746,,1624,15
09-03-2020,14310,6041,0,13,1264,192,269,5,1085,,44720,46,62933,,1634,15
09-04-2020,14474,6162,0,13,1273,192,269,5,1085,,44852,46,63117,,1638,15
09-05-2020,14474,6162,0,13,1294,192,270,5,1085,,45019,47,63292,,1643,15
09-06-2020,14474,6162,0,13,1323,192,270,5,1085,,45156,47,63497,,1651,15
09-07-2020,14474,6162,0,13,1338,192,270,5,1086,,45314,51,63713,,1662,15
09-08-2020,15093,6591,0,13,1349,192,270,5,1086,,45545,53,63876,,1669,15
09-09-2020,15093,6591,0,13,1365,192,270,5,1086,,45724,55,64056,,1670,15
09-10-2020,15304,6830,0,13,1378,193,270,5,1086,,45887,55,64244,,1676,15
09-11-2020,15415,6962,0,13,1393,193,270,5,1086,,46118,55,64463,,1688,15
09-12-2020,15415,6962,0,13,1410,193,271,5,1086,,46323,55,64707,,1709,15
09-13-2020,15415,6962,0,13,1428,193,271,5,1086,,46485,55,64986,,1726,15
09-14-2020,15833,7279,0,13,1449,194,271,5,1086,,46905,55,65262,,1731,15
09-15-2020,15957,7376,0,13,1466,194,271,5,1086,,47165,57,65554,,1741,15
09-16-2020,16128,7498,0,13,1489,194,271,5,1086,,47488,57,65857,,1751,15
09-17-2020,16274,7663,0,13,1500,194,271,5,1086,,47688,57,66356,,1757,15
09-18-2020,16381,7842,0,13,1540,194,272,5,1086,,48219,57,66653,,1776,15
09-19-2020,16381,7842,0,13,1558,194,272,5,1086,,48317,57,67080,,1787,15
09-20-2020,16381,7842,0,13,1586,194,272,5,1086,,48950,57,67542,,1807,15
09-21-2020,16739,8208,0,13,1608,196,272,5,1086,,49442,57,68128,,1814,15
09-22-2020,16889,8304,0,13,1632,196,272,5,1087,,49944,57,68617,,1824,15
09-23-2020,17032,8395,0,13,1674,197,272,5,1087,,50273,58,69088,,1830,15
09-24-2020,17190,8395,0,13,1711,199,272,5,1087,,50637,58,69670,,1835,15
09-25-2020,17343,8641,0,13,1764,200,272,5,1087,,51166,58,70307,,1846,15
09-26-2020,17343,8641,0,13,1829,200,272,5,1087,,51439,58,71005,,1863,15
09-27-2020,17343,8641,0,13,1880,200,273,5,1087,,52134,58,71901,,1878,15
09-28-2020,17749,8908,0,13,1919,200,273,5,1087,,52449,58,72651,,1892,15
09-29-2020,17909,9013,0,13,1953,200,273,5,1087,,53115,59,73450,,1899,15
09-30-2020,18062,9138,0,13,1993,200,274,5,1088,,54059,59,74288,,1913,15
10-01-2020,18235,9220,0,13,2029,200,275,5,1088,,54643,59,75221,,1927,15
10-02-2020,18357,9381,0,13,2072,200,275,5,1089,,55375,59,76273,,1940,15
10-03-2020,18357,9381,0,13,2108,201,276,5,1089,,55522,59,77380,,1954,15
10-04-2020,18357,9381,0,13,2140,201,277,5,1089,,56544,61,78459,,1959,15
10-05-2020,18935,9739,0,13,2191,203,277,5,1089,,57238,61,79650,,1968,15
10-06-2020,19211,9841,0,13,2246,205,277,5,1089,,57795,61,81014,,1984,15
10-07-2020,19354,9956,0,13,2278,222,277,5,1089,,58202,61,81914,,1994,15
10-08-2020,19718,10066,0,13,2344,225,277,5,1089,,58913,61,82992,,2012,15
10-09-2020,19995,10185,0,13,2428,238,279,5,1089,,60189,61,84094,,2034,15
10-10-2020,19995,10185,0,13,2524,258,282,5,1092,,61078,61,85191,,2068,15
10-11-2020,19995,10185,0,13,2578,272,282,5,1092,,61678,63,86133,,2092,15
10-12-2020,19995,10185,0,13,2655,278,283,5,1092,,61678,63,86976,,2140,15
10-13-2020,20956,10734,0,13,2779,284,283,5,1092,,63300,63,87791,,2174,15
10-14-2020,21199,10892,0,13,2925,292,283,5,1092,,64092,63,88994,,2199,15
10-15-2020,21443,11034,0,13,3098,292,284,5,1092,,64826,65,89963,,2232,15
10-16-2020,21775,11189,0,13,3173,297,287,5,1093,,65730,63,91018,,2270,15
10-17-2020,21775,11189,0,13,3173,297,287,5,1093,,65869,63,91018,,2270,15
10-18-2020,21775,11189,0,13,3302,310,287,5,1097,,67027,63,93391,,2330,15
10-19-2020,22673,11687,0,13,3382,313,287,5,1097,,67749,63,94429,,2396,17
10-20-2020,22996,11854,0,13,3491,313,287,6,1097,,68556,64,95216,,2439,17
10-21-2020,23402,12057,0,13,3626,319,287,8,1097,,69362,64,96288,,2496,17
10-22-2020,23829,12057,0,13,3773,322,288,8,1097,,70270,64,97321,,2558,17
10-23-2020,24261,12554,0,13,3935,324,288,9,1097,,71140,64,98226,,2591,17
10-24-2020,24261,12554,0,13,4088,326,289,9,1100,,71423,64,99235,,2669,20
10-25-2020,24261,12554,0,13,4249,328,290,9,1100,,73143,64,100114,,2729,20
10-26-2020,25733,13371,0,13,4349,331,291,9,1101,,73984,64,100922,,2783,22
10-27-2020,26155,13588,0,13,4532,334,291,9,1102,,74867,64,101885,,2841,22
10-28-2020,26565,13875,0,13,4701,337,291,9,1102,,75665,64,102814,,2908,22
10-29-2020,27042,14109,0,13,4894,341,291,10,1102,,76660,64,103844,,2990,23
10-30-2020,27664,14381,0,13,5374,342,291,10,1104,,77655,64,104952,,3066,23
10-31-2020,27664,14381,0,13,5723,343,291,10,1109,,78532,64,106016,,3144,23
11-01-2020,27664,14381,0,13,6034,344,291,10,1111,,79515,64,106981,,3218,23
11-02-2020,27664,15501,0,13,6275,344,291,10,1113,,80570,64,108018,,3292,23
11-03-2020,29932,15800,0,13,6377,344,291,10,1114,,81686,64,108889,,3373,23
11-04-2020,29932,16135,0,13,6751,347,292,10,1118,,82687,64,109918,,3408,23
11-05-2020,30447,16560,0,13,7177,349,294,10,1119,,82834,64,111056,,3536,23
11-06-2020,31858,17149,0,13,7419,350,294,10,1121,,84759,66,112189,,3623,23
11-07-2020,32777,17716,0,13,7689,353,296,10,1125,,85991,66,113423,,3738,23
11-08-2020,33504,17716,0,13,8130,354,297,10,1128,,87205,66,114820,,3897,23
11-09-2020,34160,18714,0,13,8495,355,297,10,1129,,88696,66,115989,,4087,23
11-10-2020,34873,19239,0,13,8878,355,297,10,1132,,90227,67,117151,,4214,23
11-11-2020,35545,19239,0,13,9308,355,298,11,1134,,91613,68,118529,,4326,23
11-12-2020,36405,20369,0,13,9782,356,298,11,1134,,93145,68,119894,,4437,24
11-13-2020,37312,20986,0,13,10216,358,299,15,1136,,94570,68,121195,,4513,24
11-14-2020,38338,20986,0,13,10453,364,301,15,1142,,95964,68,122643,,4820,24
11-15-2020,39329,20986,0,13,10947,367,303,15,1144,,97371,68,123854,,5001,24
11-16-2020,40189,22945,0,13,11339,375,303,15,1146,,98778,68,125072,,5182,24
11-17-2020,40962,23662,0,13,11608,379,305,15,1151,,100214,68,126054,,5422,24
11-18-2020,41692,24422,0,13,12007,388,307,15,1154,,101508,68,127233,,5553,25
11-19-2020,42797,24960,0,13,12482,392,308,15,1155,,102867,68,128440,,5651,27
11-20-2020,43952,25474,0,13,12919,401,311,15,1160,,104307,68,129699,,5804,29
11-21-2020,45288,25474,0,13,13304,424,316,15,1168,,105860,68,130888,,6237,29
11-22-2020,46872,25474,0,13,13544,430,319,15,1179,,107347,68,132042,,6473,32
11-23-2020,48421,27407,0,13,14087,445,321,15,1190,134,108677,69,133206,,6708,38
11-24-2020,49536,28348,0,13,14558,450,323,15,1227,144,110066,69,134330,13,6883,38
11-25-2020,50801,29086,0,13,14907,453,324,15,1243,155,111376,69,135430,13,7047,39
11-26-2020,51878,29973,0,13,15288,465,327,15,1257,155,112898,70,136894,13,7362,42
11-27-2020,53105,30884,0,13,15632,477,331,15,1257,159,114749,70,138163,13,7691,45
11-28-2020,54836,30884,0,13,16118,481,333,15,1257,164,116517,72,139643,13,7888,45
11-29-2020,56444,30884,0,13,16483,495,337,15,1257,177,118150,72,141038,13,8239,45
11-30-2020,58177,33238,0,13,16825,501,338,15,1305,181,119897,72,142371,13,8564,47
12-01-2020,59484,33894,0,13,17107,508,339,15,1315,182,121770,72,143548,13,8745,47
12-02-2020,61169,34728,0,13,17384,514,340,15,1332,193,123639,72,145062,13,8982,50
12-03-2020,63023,35422,0,13,17751,520,340,15,1343,198,125233,72,146532,13,9244,51
12-04-2020,64851,36132,0,13,18069,528,343,15,1358,206,127130,73,147877,13,9527,54
12-05-2020,66730,36132,0,13,18423,530,347,15,1364,214,128997,73,149908,13,9730,54
12-06-2020,68566,36132,0,13,18806,534,351,15,1368,216,130962,80,151599,13,10139,54
12-07-2020,70301,38152,0,13,19131,536,351,15,1376,219,132736,84,153176,13,10412,57
12-08-2020,72028,38718,0,13,19376,541,352,15,1383,220,134605,84,154740,13,10597,58
12-09-2020,73488,39337,0,13,19655,542,353,15,1389,229,136599,84,156468,13,10899,58
12-10-2020,75054,40060,0,13,19947,546,354,15,1393,229,138529,84,158310,13,11223,58
12-11-2020,76792,40797,0,13,20392,554,355,20,1402,245,140320,84,160023,13,11475,58
12-12-2020,78382,40797,0,13,20750,555,358,20,1409,247,142171,84,161921,13,11749,58
12-13-2020,80099,40797,0,13,21023,557,358,20,1415,247,143873,84,163915,13,11971,58
12-14-2020,81986,42943,0,13,21264,558,358,21,1420,256,146067,89,165535,13,12238,59
12-15-2020,83327,43463,0,13,21535,559,359,22,1426,258,148233,89,167276,13,12432,59
12-16-2020,84597,44103,0,13,21826,567,364,22,1430,258,150468,89,169173,13,12594,59
12-17-2020,86168,44776,0,13,22047,573,367,23,1436,259,152898,90,171028,13,12832,59
12-18-2020,87581,45400,0,13,22397,573,372,24,1443,259,155180,90,172801,13,13077,59
12-19-2020,88933,45400,0,13,22630,578,380,24,1445,259,157749,90,174839,13,13329,59
12-20-2020,90219,45400,0,13,22859,574,382,24,1445,259,159871,90,176985,13,13555,59
12-21-2020,91459,47067,0,13,23025,578,382,24,1447,262,162052,90,179093,13,13761,59
12-22-2020,92480,47510,0,13,23180,580,383,24,1454,262,164318,91,181276,13,13942,59
12-23-2020,93781,48027,0,13,23381,585,384,24,1458,264,166802,91,183523,13,14101,59
12-24-2020,93781,48609,0,13,23624,587,384,24,1465,265,169137,94,185872,13,14255,60
12-25-2020,93781,48609,0,13,23624,588,384,24,1465,265,169694,94,185872,13,14255,60
12-26-2020,93781,48609,0,13,23624,590,384,24,1465,265,171892,94,185872,13,14255,60
12-27-2020,93781,48609,0,13,24145,592,387,24,1465,265,173655,94,192665,13,14814,60
12-28-2020,98269,48609,0,13,24252,593,389,24,1478,266,176814,94,194930,13,14814,60
12-29-2020,99141,50815,0,13,24385,595,390,24,1480,266,179198,94,197311,13,15022,60
12-30-2020,100428,51300,0,13,24513,596,390,24,1483,266,183104,94,199822,13,15160,60
12-31-2020,100428,51990,0,13,24700,599,390,24,1486,266,186355,94,202641,13,15350,60
01-01-2021,100428,51990,0,13,24700,601,390,24,1486,266,187344,94,202641,13,15350,60
01-02-2021,100428,51990,0,13,25026,611,390,24,1499,266,191035,94,202641,13,15845,60
01-03-2021,104228,51990,0,13,25126,618,390,24,1499,266,195368,94,210304,13,16083,60
01-04-2021,105535,54201,0,13,25244,635,391,24,1505,266,198929,96,212850,13,16367,65
01-05-2021,106378,54629,0,13,25374,662,392,24,1508,266,202085,97,215358,13,16520,65
01-06-2021,107501,55254,0,13,25541,693,392,24,1520,266,205283,97,217999,13,16804,66
01-07-2021,108469,56015,0,13,25742,717,392,24,1524,266,208691,102,220518,13,17138,69
01-08-2021,109652,56632,0,13,25963,735,392,24,1526,266,212962,102,223106,13,17474,70
01-09-2021,110641,56632,0,13,26166,765,392,24,1529,266,216674,102,226233,13,17803,70
01-10-2021,111452,56632,0,13,26316,779,393,24,1528,266,220394,102,228821,13,17803,70
01-11-2021,112091,58107,0,13,26450,800,393,24,1533,266,223857,102,230690,13,18522,70
01-12-2021,112743,58553,0,13,26540,817,393,24,1534,266,226609,103,232624,13,18770,70
01-13-2021,113618,59072,0,13,26695,836,393,24,1542,266,229854,103,234695,13,19017,70
01-14-2021,114585,59608,0,13,26954,859,394,24,1548,266,233065,103,236827,13,19329,70
01-15-2021,115370,60117,0,13,27145,884,395,25,1550,266,236127,103,238745,13,19715,70
01-16-2021,116087,60117,0,13,27322,911,395,25,1554,266,239066,103,240970,13,19985,70
01-17-2021,116837,60117,0,13,27511,947,396,25,1558,266,242339,103,242714,13,20272,70
01-18-2021,117311,61447,0,13,27629,973,396,25,1557,266,244883,108,244348,13,20562,70
01-19-2021,117767,61912,0,13,27740,1004,396,28,1561,266,247144,110,245734,13,20871,70
01-20-2021,118436,62412,0,13,27893,1025,396,31,1564,266,249753,110,247236,13,21112,70
01-21-2021,119114,62976,0,13,28089,1057,397,31,1565,266,252542,110,248860,13,21338,70
01-22-2021,119757,63484,0,13,28260,1087,398,31,1570,267,255074,110,250491,13,21643,70
01-23-2021,120330,63484,0,13,28476,1104,398,31,1570,267,257403,110,252176,13,21917,70
01-24-2021,120793,63484,0,13,28697,1124,398,31,1570,280,259647,110,253633,13,22177,70
01-25-2021,121535,64828,0,13,28810,1151,398,31,1570,282,261594,110,254836,13,22416,70
01-26-2021,121901,65234,0,13,28902,1161,398,31,1570,282,263364,110,256002,13,22646,70
01-27-2021,122360,65719,0,13,28996,1175,400,31,1570,282,265150,110,257330,13,22646,70
01-28-2021,122821,66265,0,13,29128,1202,404,31,1570,283,267173,110,258698,13,22646,70
01-29-2021,123364,66779,0,13,29280,1218,408,35,1570,283,269142,111,259993,13,22646,70
01-30-2021,123747,66779,0,13,29446,1230,408,35,1570,284,271060,111,261360,13,22646,70
01-31-2021,124208,66779,0,13,29564,1256,408,35,1570,294,272917,111,262583,13,22646,70
02-01-2021,124563,67937,0,13,29651,1264,408,35,1570,294,274773,111,263473,13,24011,70
