Admin2,,,,,,,
Province/State,Azad Jammu and Kashmir,Balochistan,Gilgit-Baltistan,Islamabad,Khyber Pakhtunkhwa,Punjab,Sindh
08-22-2020,2241,12473,2638,15472,35602,96057,127691
08-23-2020,2254,12527,2682,15515,35766,96233,128284
08-24-2020,2254,12527,2682,15515,35766,96233,128284
08-25-2020,2257,12560,2720,15531,35796,96391,128456
08-26-2020,2265,12664,2745,15546,35831,96466,128676
08-27-2020,2272,12721,2773,15562,35893,96540,128877
08-28-2020,2277,12742,2816,15578,35923,96636,129081
08-29-2020,2290,12804,2832,15597,35971,96699,129179
08-30-2020,2294,12842,2863,15611,36017,96741,129268
08-31-2020,2298,12869,2896,15625,36044,96769,129348
09-01-2020,2299,12879,2903,15649,36118,96832,129469
09-02-2020,2305,12935,2935,15689,36340,96983,129827
09-03-2020,2306,13045,2948,15714,36414,97044,130041
09-04-2020,2313,13157,2960,15726,36498,97118,130253
09-05-2020,2313,13157,2960,15726,36498,97118,130253
09-06-2020,2331,13292,3008,15750,36625,97226,130671
09-07-2020,2333,13321,3041,15762,36663,97306,130807
09-08-2020,2340,13402,3068,15780,36711,97389,130969
09-09-2020,2356,13402,3137,15804,36755,97461,131115
09-10-2020,2366,13282,3131,15832,36823,97533,131404
09-11-2020,2389,13401,3164,15862,36862,97602,131675
09-12-2020,2400,13483,3196,15901,36942,97679,131880
09-13-2020,2421,13595,3227,15941,36992,97760,132084
09-14-2020,2426,13621,3269,15962,37079,97817,132250
09-15-2020,2441,13690,3297,15984,37140,97946,132591
09-16-2020,2451,13798,3336,16005,37185,98041,132818
09-17-2020,2472,13991,3381,16033,37242,98142,133125
09-18-2020,2491,14138,3412,16086,37270,98272,133362
09-19-2020,2517,14269,3450,16124,37317,98368,133626
09-20-2020,2533,14394,3483,16162,37357,98428,133947
09-21-2020,2550,14499,3513,16207,37387,98487,134243
09-22-2020,2566,14607,3542,16246,37418,98602,134437
09-23-2020,2591,14765,3572,16288,37470,98686,134845
09-24-2020,2610,14838,3608,16324,37525,98864,135246
09-25-2020,2630,14932,3635,16367,37588,98941,135488
09-26-2020,2649,15013,3662,16440,37617,99128,135766
09-27-2020,2661,15092,3681,16470,37701,99219,136017
09-28-2020,2663,15177,3730,16532,37727,99292,136395
09-29-2020,2698,15257,3778,16581,37776,99378,136795
09-30-2020,2731,15281,3787,16611,37811,99479,137106
10-01-2020,2754,15302,3808,16650,37845,99605,137467
10-02-2020,2776,15323,3816,16713,37908,99665,137783
10-03-2020,2816,15371,3828,16766,37973,99812,138050
10-04-2020,2816,15371,3828,16766,37973,99812,138050
10-05-2020,2874,15420,3857,16845,38105,100033,138593
10-06-2020,2912,15439,3884,16936,38141,100148,138891
10-07-2020,2937,15460,3886,17009,38175,100272,139195
10-08-2020,2980,15480,3893,17122,38219,100330,139571
10-09-2020,2991,15498,3900,17210,38273,100484,139910
10-10-2020,3045,15520,3924,17296,38329,100687,140131
10-11-2020,3118,15525,3937,17331,38348,100764,140294
10-12-2020,3131,15541,3955,17428,38367,100892,140534
10-13-2020,3198,15577,3965,17526,38427,101014,140756
10-14-2020,3258,15599,3982,17681,38464,101237,140997
10-15-2020,3322,15621,4016,17781,38521,101367,141249
10-16-2020,3398,15644,4033,17913,38565,101425,141474
10-17-2020,3437,15669,4047,17996,38598,101559,141713
10-18-2020,3498,15688,4059,18069,38645,101652,141841
10-19-2020,3498,15688,4059,18187,38708,101760,142134
10-20-2020,3564,15717,4091,18309,38779,101936,142348
10-21-2020,3639,15738,4107,18438,38810,102107,142641
10-22-2020,3688,15767,4127,18578,38886,102253,142917
10-23-2020,3748,15791,4148,18764,38923,102467,143222
10-24-2020,3788,15801,4167,18921,39015,102677,143526
10-25-2020,3846,15810,4180,19012,39043,102875,143836
10-26-2020,3849,15839,4191,19181,39119,103082,144114
10-27-2020,3889,15859,4200,19300,39189,103314,144449
10-28-2020,3938,15876,4211,19454,39277,103587,144765
10-29-2020,4046,15887,4229,19594,39361,103831,145238
10-30-2020,4082,15896,4248,19818,39458,104016,145475
10-31-2020,4133,15920,4261,19970,39564,104271,145851
11-01-2020,4237,15954,4279,20089,39649,104554,146331
11-02-2020,4330,15977,4293,20243,39749,104894,146774
11-03-2020,4415,16000,4306,20471,39889,105197,147295
11-04-2020,4491,16026,4320,20694,40022,105535,147787
11-05-2020,4572,16033,4332,20967,40148,105856,148343
11-06-2020,4652,16041,4343,21302,40285,106208,148922
11-07-2020,4703,16055,4358,21557,40397,106577,149542
11-08-2020,4758,16106,4366,21861,40657,106922,150169
11-09-2020,4830,16152,4378,22110,40843,107329,150834
11-10-2020,4911,16195,4394,22432,41069,107831,151352
11-11-2020,5041,16226,4409,22765,41258,108221,152072
11-12-2020,5139,16274,4416,23122,41472,108822,153051
11-13-2020,5261,16328,4434,23533,41723,109309,153873
11-14-2020,5349,16393,4447,23994,41990,109993,154738
11-15-2020,5455,16407,4452,24218,42370,110450,155680
11-16-2020,5538,16449,4461,24444,42615,111047,156528
11-17-2020,5640,16529,4467,24871,42815,111626,157432
11-18-2020,5690,16582,4482,25278,43052,112284,158559
11-19-2020,5806,16642,4494,25719,43359,112893,159752
11-20-2020,5911,16699,4506,26177,43730,113457,161028
11-21-2020,6000,16744,4526,26569,44097,114010,162227
11-22-2020,6123,16810,4542,27018,44599,114508,163329
11-23-2020,6203,16846,4558,27555,44932,115138,164651
11-24-2020,6316,16891,4573,27979,45314,115786,166033
11-25-2020,6403,16942,4583,28555,45828,116506,167381
11-26-2020,6501,17008,4598,28980,46281,117160,168783
11-27-2020,6556,17046,4619,29427,46604,117898,170206
11-28-2020,6682,17101,4637,29782,46877,118511,171595
11-29-2020,6855,17158,4649,30123,47190,119035,173014
11-30-2020,6933,17187,4658,30406,47370,119578,174350
12-01-2020,6982,17215,4667,30748,47701,120356,175642
12-02-2020,7067,17268,4683,31165,47919,121083,177625
12-03-2020,7151,17333,4692,31639,48264,121753,179240
12-04-2020,7219,17392,4708,31992,48683,122293,180904
12-05-2020,7278,17440,4719,32414,49220,122955,182473
12-06-2020,7356,17466,4732,32816,49676,123762,184486
12-07-2020,7390,17501,4746,33061,50078,124191,186212
12-08-2020,7427,17540,4761,33420,50506,124804,187684
12-09-2020,7517,17604,4765,33695,50762,125250,189687
12-10-2020,7578,17650,4770,34014,51172,125897,191246
12-11-2020,7620,17696,4775,34300,51404,126526,192735
12-12-2020,7663,17737,4783,34579,52092,127212,194359
12-13-2020,7719,17745,4791,34840,52449,127541,195702
12-14-2020,7750,17771,4793,35045,52787,128138,196962
12-15-2020,7771,17796,4799,35203,53253,128673,198482
12-16-2020,7833,17838,4804,35441,53609,129291,199706
12-17-2020,7893,17868,4810,35700,54021,130122,201080
12-18-2020,7937,17880,4814,35905,54448,130706,202983
12-19-2020,7961,17909,4822,36117,54948,131428,204103
12-20-2020,8002,17926,4827,36257,55183,131933,204840
12-21-2020,8015,17950,4831,36416,55450,132526,205484
12-22-2020,8040,17980,4832,36483,55811,133179,206489
12-23-2020,8065,18005,4838,36721,56160,133874,207407
12-24-2020,8103,18028,4844,36844,56544,134345,208514
12-25-2020,8148,18061,4847,36981,56875,135141,209429
12-26-2020,8172,18075,4850,37117,57215,135665,210241
12-27-2020,8215,18082,4850,37272,57467,136147,211276
12-28-2020,8235,18099,4853,37390,57746,136669,212093
12-29-2020,8241,18118,4855,37556,57982,137295,213193
12-30-2020,8256,18148,4856,37702,58379,137949,214425
12-31-2020,8277,18168,4857,37888,58701,138608,215679
01-01-2021,8303,18181,4862,38020,59023,139341,216632
01-02-2021,8325,18218,4866,38146,59255,140188,217636
01-03-2021,8357,18247,4867,38263,59484,140714,218597
01-04-2021,8383,18254,4870,38395,59729,141393,219452
01-05-2021,8396,18280,4873,38531,59955,142058,220501
01-06-2021,8416,18300,4874,38687,60229,142835,221734
01-07-2021,8430,18314,4878,38842,60536,143511,222999
01-08-2021,8451,18351,4879,38970,60751,144111,224004
01-09-2021,8478,18373,4879,39120,61148,144909,225509
01-10-2021,8489,18412,4880,39242,61424,145508,226338
01-11-2021,8501,18429,4882,39340,61648,146016,227885
01-12-2021,8521,18467,4882,39462,62018,146525,228949
01-13-2021,8540,18488,4882,39624,62377,147292,230718
01-14-2021,8567,18515,4882,39749,62719,147953,231953
01-15-2021,8583,18537,4882,39888,62996,148488,233396
01-16-2021,8606,18569,4882,40019,63339,149222,234654
01-17-2021,8631,18612,4884,40111,63615,149782,235576
01-18-2021,8654,18622,4887,40177,63825,150316,236530
01-19-2021,8672,18640,4892,40304,64078,150889,237308
01-20-2021,8706,18670,4894,40430,64373,151603,238470
01-21-2021,8753,18696,4899,40548,64651,152158,239186
01-22-2021,8770,18715,4899,40629,64945,152925,239935
01-23-2021,8795,18736,4901,40713,65287,153410,240570
01-24-2021,8825,18750,4902,40815,65532,154017,241200
01-25-2021,8855,18754,4902,40892,65740,154717,242054
01-26-2021,8877,18765,4903,40972,65953,155214,242793
01-27-2021,8931,18788,4906,41076,66198,155805,243683
01-28-2021,8953,18798,4909,41176,66451,156404,244340
01-29-2021,8972,18809,4908,41255,66679,156928,245663
01-30-2021,8988,18815,4908,41359,66953,157353,246437
01-31-2021,9019,18823,4909,41418,67214,157796,247249
02-01-2021,9050,18830,4909,41493,67419,158220,247727
02-02-2021,9073,18836,4910,41561,67589,158793,248270
02-03-2021,9100,18840,4912,41655,67803,159311,248919
02-04-2021,9144,18844,4913,41734,68004,159705,249498
02-05-2021,9160,18849,4915,41819,68180,160162,250043
02-06-2021,9199,18859,4916,41934,68338,160580,250648
02-07-2021,9219,18869,4916,41994,68531,160935,251047
02-08-2021,9238,18877,4918,42080,68625,161347,251434
02-09-2021,9291,18891,4920,42188,68786,161757,251758
02-10-2021,9334,18898,4923,42279,68972,162391,252296
02-11-2021,9359,18916,4929,42401,69164,162875,252719
02-12-2021,9408,18924,4937,42513,69386,163367,253090
02-13-2021,9448,18929,4940,42590,69778,163833,253511
02-14-2021,9487,18942,4940,42688,69990,164268,253762
02-15-2021,9487,18942,4940,42688,69990,164268,253762
02-16-2021,9562,18954,4943,42921,70123,165200,254286
02-17-2021,9629,18958,4945,43029,70306,165716,254678
02-18-2021,9673,18967,4947,43145,70493,166242,255039
02-19-2021,9718,18972,4951,43282,70716,166777,255430
02-20-2021,9777,18979,4951,43402,70886,167345,255834
02-21-2021,9828,18988,4951,43485,71043,167819,256220
02-22-2021,9878,18993,4951,43623,71146,168348,256445
02-23-2021,9955,19004,4954,43753,71282,168891,256741
02-24-2021,10022,19010,4955,43901,71490,169474,257089
02-25-2021,10101,19035,4956,44032,71728,170222,257408
02-26-2021,10147,19038,4956,44106,72003,170817,257730
02-27-2021,10198,19045,4956,44259,72162,171349,258004
02-28-2021,10243,19049,4956,44373,72424,172054,258266
03-01-2021,10280,19066,4956,44516,72615,172683,258412
03-02-2021,10319,19076,4956,44690,72801,173395,258679
03-03-2021,10371,19084,4957,44921,73007,174191,258904
03-04-2021,10409,19097,4957,45078,73258,175051,259164
03-05-2021,10464,19106,4958,45329,73515,175964,259392
03-06-2021,10534,19114,4959,45519,73708,177008,259666
03-07-2021,10579,19117,4959,45740,74027,177823,259855
03-08-2021,10626,19121,4959,45976,74167,178648,259956
03-09-2021,10673,19141,4959,46229,74433,179654,260150
03-10-2021,10730,19157,4959,46579,74722,180944,260406
03-11-2021,10816,19171,4959,46963,75052,182576,260661
03-12-2021,10892,19188,4960,47365,75357,183815,260959
03-13-2021,10952,19206,4960,47710,75725,185468,261179
03-14-2021,11017,19220,4961,48081,76104,186659,261411
03-15-2021,11089,19233,4961,48495,76379,188225,261582
03-16-2021,11161,19247,4965,48938,76819,189362,261823
03-17-2021,11264,19269,4965,49476,77443,191186,262207
03-18-2021,11377,19290,4967,50096,77972,193054,262503
03-19-2021,11483,19306,4967,50843,78653,195087,262796
03-20-2021,11609,19327,4972,51414,79245,197177,263058
03-21-2021,11704,19342,4972,52086,80037,199040,263290
03-22-2021,11792,19347,4974,52676,80519,200969,263464
03-23-2021,11946,19374,4975,53136,81204,202743,263664
03-24-2021,12016,19395,4977,53684,81787,205314,263815
03-25-2021,12095,19427,4983,54347,82677,207765,264062
03-26-2021,12245,19453,4990,55056,83630,210095,264355
03-27-2021,12367,19497,4999,55594,84609,212918,264607
03-28-2021,12484,19525,5010,56450,85531,215227,264889
03-29-2021,12549,19535,5016,57204,86044,217694,265158
03-30-2021,12663,19557,5024,57833,87055,220392,265433
03-31-2021,12805,19576,5033,58557,88099,223181,265680
04-01-2021,12984,19610,5045,59401,89255,225953,265917
04-02-2021,12984,19610,5045,59401,89255,225953,265917
04-03-2021,13321,19734,5052,60911,91439,231073,266378
04-04-2021,13446,19785,5059,61552,92423,233348,266618
04-05-2021,13529,19855,5061,62211,93033,235569,266926
04-06-2021,13713,19942,5064,62775,93862,237594,267238
04-07-2021,13873,19999,5070,63499,94880,240584,267612
04-08-2021,14069,20097,5097,64173,96128,243295,267970
04-09-2021,14260,20178,5103,64902,97318,245923,268284
04-10-2021,14461,20241,5127,65700,98301,248438,268750
04-11-2021,14594,20321,5127,66380,99595,250459,269126
04-12-2021,14687,20397,5130,66983,100275,252974,269474
04-13-2021,14837,20499,5140,67491,101045,255571,269840
04-14-2021,14978,20580,5153,68066,102290,258441,270310
04-15-2021,15137,20662,5163,68665,103419,261173,270963
04-16-2021,15304,20760,5174,68906,104480,264010,271524
04-17-2021,15524,20822,5176,69556,105438,267572,272197
04-18-2021,15669,20940,5182,70079,106500,270338,272729
04-19-2021,15741,21000,5191,70609,107309,273566,273466
04-20-2021,15873,21127,5204,70984,108462,276535,274196
04-21-2021,16026,21242,5215,71533,109704,279437,275081
04-22-2021,16193,21365,5241,72150,110875,282469,275815
04-23-2021,16193,21365,5241,72150,110875,282469,275815
04-24-2021,16327,21477,5247,72613,112140,285542,276670
04-25-2021,16591,21743,5258,73450,114077,290788,278545
04-26-2021,16659,21803,5272,73804,114661,293468,279272
04-27-2021,16779,21945,5280,74131,115596,296144,280356
04-28-2021,16931,22118,5296,74640,116523,298818,281385
04-29-2021,17057,22278,5305,75067,117557,301114,282445
04-30-2021,17187,22369,5310,75498,118413,303182,283560
05-01-2021,17297,22528,5312,75892,119277,304889,284738
05-02-2021,17371,22620,5327,76209,120064,306929,285626
05-03-2021,17397,22664,5330,76492,120590,308529,286521
05-04-2021,17397,22664,5330,76492,120590,308529,286521
05-05-2021,17465,22776,5341,76696,121099,310616,287643
05-06-2021,17660,23016,5358,77414,122520,314517,289646
05-07-2021,17763,23186,5367,77684,123150,316334,290756
05-08-2021,17866,23324,5380,77974,123842,317972,291668
05-09-2021,17866,23324,5380,77974,123842,317972,291668
05-10-2021,17984,23534,5401,78382,124979,320851,293426
05-11-2021,18056,23655,5407,78560,125392,322117,294251
05-12-2021,18129,23728,5410,78725,125914,323314,295483
05-13-2021,18186,23778,5414,78969,126403,324106,296364
05-14-2021,18212,23814,5417,79027,126614,324589,297078
05-15-2021,18231,23831,5418,79123,126787,325662,298078
05-16-2021,18258,23866,5423,79221,127038,327362,299194
05-17-2021,18286,23931,5428,79371,127224,328775,299913
05-18-2021,18360,24064,5439,79552,127609,329913,301247
05-19-2021,18469,24223,5452,79789,128033,331102,303323
05-20-2021,18547,24318,5454,80010,128561,332000,304571
05-21-2021,18651,24413,5471,80156,129013,333057,306707
05-22-2021,18739,24517,5482,80312,129413,333971,308118
05-23-2021,18808,24583,5500,80418,129883,334760,309647
05-24-2021,18852,24638,5512,80529,130187,335577,310557
05-25-2021,18940,24733,5516,80662,130644,336315,311766
05-26-2021,19008,24823,5533,80779,131027,337073,313059
05-27-2021,19060,24908,5545,80927,131411,337775,314158
05-28-2021,19108,25001,5561,81007,131775,338377,315410
05-29-2021,19170,25083,5572,81116,132170,339073,316752
05-30-2021,19232,25148,5578,81195,132549,339686,317665
05-31-2021,19250,25218,5588,81257,132822,340110,318579
06-01-2021,19287,25295,5600,81357,133124,340557,319447
06-02-2021,19344,25370,5608,81446,133450,340989,320488
06-03-2021,19388,25476,5623,81540,133746,341390,321425
06-04-2021,19456,25589,5629,81626,134072,341789,322350
06-05-2021,19493,25729,5633,81700,134321,342192,323072
06-06-2021,19519,25819,5642,81766,134558,342498,323828
06-07-2021,19538,25893,5655,81806,134781,342805,324535
06-08-2021,19566,25961,5664,81871,134928,343031,325110
06-09-2021,19623,26052,5674,81933,135162,343252,325738
06-10-2021,19675,26084,5682,82001,135383,343499,326413
06-11-2021,19723,26152,5698,82065,135569,343703,327021
06-12-2021,19756,26201,5707,82099,135877,343926,327604
06-13-2021,19783,26232,5712,82139,136074,344065,328184
06-14-2021,19791,26275,5727,82170,136205,344196,328663
06-15-2021,19822,26331,5734,82207,136313,344379,329279
06-16-2021,19844,26409,5745,82253,136474,344512,329947
06-17-2021,19868,26466,5759,82278,136663,344641,330552
06-18-2021,19893,26529,5771,82313,136819,344799,331094
06-19-2021,19893,26529,5771,82313,136819,344799,331094
06-20-2021,19967,26633,5813,82368,137075,345065,332254
06-21-2021,19979,26673,5827,82394,137147,345141,332677
06-22-2021,20019,26776,5850,82431,137247,345251,333194
06-23-2021,20064,26845,5869,82470,137370,345449,333798
06-24-2021,20121,26893,5908,82502,137484,345546,334453
06-25-2021,20173,26932,5950,82528,137560,345655,335044
06-26-2021,20212,27003,5984,82565,137628,345796,335555
06-27-2021,20243,27064,6019,82596,137759,345900,336076
06-28-2021,20256,27083,6060,82619,137831,346036,336507
06-29-2021,20293,27145,6098,82652,137951,346180,337052
06-30-2021,20343,27178,6138,82706,138068,346301,337674
07-01-2021,20405,27242,6239,82779,138179,346454,338387
07-02-2021,20458,27295,6331,82845,138306,346582,339268
07-03-2021,20505,27387,6394,82916,138421,346728,339962
07-04-2021,20558,27419,6427,82969,138533,346852,340902
07-05-2021,20588,27445,6504,83048,138616,347014,341275
07-06-2021,20641,27502,6574,83155,138727,347180,342228
07-07-2021,20728,27502,6639,83259,138855,347347,343303
07-08-2021,20811,27781,6700,83400,139008,347553,344223
07-09-2021,20935,27863,6769,83513,139162,347793,345269
07-10-2021,21067,27961,6851,83647,139313,348085,346360
07-11-2021,21180,27994,6904,83764,139463,348309,347478
07-12-2021,21256,28321,6972,83831,139593,348509,348385
07-13-2021,21392,28434,7044,83956,139710,348725,349586
07-14-2021,21481,28588,7163,84083,139960,349111,351006
07-15-2021,21632,28704,7210,84266,139960,349475,352472
07-16-2021,21811,28884,7288,84399,140293,349890,354103
07-17-2021,21989,29080,7362,84563,140560,350259,355462
07-18-2021,22116,29110,7414,84722,140818,350618,356929
07-19-2021,22192,29190,7510,84842,140962,351000,358176
07-20-2021,22339,29242,7535,85028,141138,351345,359824
07-21-2021,22538,29301,7551,85179,141288,351592,361160
07-22-2021,22592,29357,7607,85230,141359,351707,362182
07-23-2021,22592,29357,7607,85230,141359,351707,362182
07-24-2021,22886,29494,7702,85519,141627,352682,364784
07-25-2021,23093,29571,7747,85780,141925,353238,367092
07-26-2021,23203,29681,7798,85947,142139,353695,369245
07-27-2021,23370,29861,7896,86226,142400,354312,371762
07-28-2021,23631,30019,7935,86602,142799,354904,374434
07-29-2021,23819,30162,8008,86945,143213,355483,377231
07-30-2021,24145,30289,8096,87304,143673,356211,380093
07-31-2021,24501,30432,8156,87699,144264,356920,382865
08-01-2021,24891,30502,8212,88093,144848,357735,385414
08-02-2021,25034,30627,8318,88344,145306,358387,387261
08-03-2021,25301,30749,8391,88676,145862,359321,389699
08-04-2021,25778,30880,8473,89117,146485,360494,392433
08-05-2021,26086,30967,8551,89569,147026,361458,394748
08-06-2021,26421,31069,8615,90093,147452,362557,396918
08-07-2021,26874,31138,8703,90503,147973,363644,398745
08-08-2021,27288,31177,8796,90660,148619,364680,400400
08-09-2021,27507,31234,8876,91217,149056,365824,401790
08-10-2021,27899,31298,8941,91672,149532,367054,403964
08-11-2021,28347,31341,9043,92233,150026,368195,406109
08-12-2021,28654,31396,9137,92768,150708,369358,407892
08-13-2021,28982,31507,9228,93339,151466,370599,409578
08-14-2021,29187,31556,9316,93783,152197,371605,410766
08-15-2021,29452,31583,9396,94108,152625,372750,412165
08-16-2021,29593,31632,9442,94402,153134,373718,413379
08-17-2021,29790,31686,9482,94714,153836,374916,414850
08-18-2021,30111,31726,9526,95196,154606,376252,416230
08-19-2021,30314,31755,9526,95491,155153,377208,417439
08-20-2021,30423,31781,9579,95709,155712,378288,418478
08-21-2021,30597,31819,9617,96030,156365,379574,419810
08-22-2021,30746,31845,9656,96390,157148,380844,420955
08-23-2021,30865,31865,9687,96771,157721,382332,422418
08-24-2021,31087,31928,9739,96980,158243,383742,424139
08-25-2021,31294,32014,9769,97542,158964,385258,425570
08-26-2021,31478,32014,9795,97956,159483,386578,427037
08-27-2021,31649,32111,9835,98339,160088,388296,428254
08-28-2021,31861,32157,9855,98739,160759,389688,429422
08-29-2021,31988,32200,9870,98951,161381,391297,430594
08-30-2021,32095,32230,9906,99263,161853,393136,431636
08-31-2021,32228,32248,9919,99516,162402,394738,432637
09-01-2021,32380,32248,9952,99910,163010,396326,433931
09-02-2021,32484,32329,9993,100242,163677,397694,435159
09-03-2021,32484,32329,9993,100242,163677,397694,435159
09-04-2021,32718,32374,10039,100758,164732,401373,437311
09-05-2021,32824,32403,10051,100956,165200,403157,438327
09-06-2021,32873,32411,10065,101249,165512,405005,439119
09-07-2021,32942,32456,10084,101550,165980,406960,440164
09-08-2021,33037,32480,10109,101840,166564,408758,441410
09-09-2021,33131,32517,10127,102094,167154,410463,442401
09-10-2021,33210,32549,10150,102347,167782,411808,443521
09-11-2021,33268,32569,10162,102617,168258,413182,444464
09-12-2021,33379,32591,10168,102863,168748,414390,445369
09-13-2021,33432,32618,10168,103125,169040,415654,446045
09-14-2021,33490,32658,10198,103293,169429,416901,446840
09-15-2021,33551,32671,10204,103549,169972,418196,447678
09-16-2021,33628,32707,10222,103720,170391,419423,448658
09-17-2021,33682,32722,10232,103923,170738,420615,449349
09-18-2021,33732,32757,10240,104114,171072,421800,450126
09-19-2021,33787,32769,10245,104242,171388,422790,450787
09-20-2021,33821,32772,10257,104348,171589,423670,451448
09-21-2021,33864,32796,10264,104472,171874,424701,452267
09-22-2021,33923,32812,10277,104619,172210,425703,453051
09-23-2021,33955,32828,10286,104764,172498,426639,453858
09-24-2021,33990,32837,10289,104913,172766,427583,454510
09-25-2021,34020,32849,10296,105021,173023,428394,455065
