Admin2,,,,,,,,,,,,,,,,,
Province/State,Baden-Wurttemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thuringen,Unknown
07-10-2020,1838,2610,216,173,55,261,514,20,643,1701,236,174,225,61,154,182,0
07-11-2020,1838,2612,217,173,55,261,514,20,644,1704,236,174,225,61,154,182,0
07-12-2020,1838,2612,217,173,55,261,514,20,644,1704,236,174,225,62,154,182,0
07-13-2020,1838,2612,219,173,55,261,514,20,644,1705,236,174,225,62,154,182,0
07-14-2020,1838,2613,220,173,55,261,514,20,644,1707,236,174,225,62,154,182,0
07-15-2020,1838,2613,221,173,55,261,514,20,644,1708,236,174,225,62,154,182,0
07-16-2020,1839,2613,221,173,55,261,514,20,645,1711,238,174,225,62,154,182,0
07-17-2020,1838,2616,221,173,55,260,514,20,645,1711,238,174,225,62,154,182,0
07-18-2020,1838,2616,221,173,55,261,514,20,646,1712,238,174,225,62,154,182,0
07-19-2020,1838,2616,221,173,55,261,514,20,646,1712,238,174,225,62,155,182,0
07-20-2020,1838,2616,221,173,55,261,514,20,647,1713,238,174,225,62,155,182,0
07-21-2020,1838,2617,222,173,55,261,515,20,648,1714,238,174,225,62,155,182,0
07-22-2020,1838,2617,222,173,55,261,515,20,648,1717,238,174,225,62,155,182,0
07-23-2020,1839,2618,222,173,55,261,516,20,648,1721,238,174,225,63,155,182,0
07-24-2020,1841,2619,223,173,55,261,517,20,648,1726,238,174,225,63,155,182,0
07-25-2020,1841,2619,223,173,55,261,518,20,649,1728,238,174,225,63,155,182,0
07-26-2020,1841,2619,223,173,55,261,518,20,649,1728,238,174,225,63,155,182,0
07-27-2020,1841,2619,223,173,55,261,518,20,649,1728,238,174,225,64,155,182,0
07-28-2020,1843,2619,223,173,55,261,518,20,649,1730,239,174,225,64,156,182,0
07-29-2020,1845,2621,223,173,55,261,518,20,649,1730,239,174,225,64,156,182,0
07-30-2020,1847,2622,223,173,56,261,519,20,651,1732,239,174,225,64,156,182,0
07-31-2020,1847,2622,223,173,56,261,520,20,652,1733,239,174,225,64,156,182,0
08-01-2020,1847,2622,223,173,56,261,520,20,653,1739,239,174,225,64,156,182,0
08-02-2020,1847,2622,223,173,56,261,520,20,653,1739,239,174,225,64,156,182,0
08-03-2020,1847,2622,223,173,56,261,520,20,653,1739,239,174,225,64,156,182,0
08-04-2020,1847,2623,223,173,56,261,521,20,654,1744,239,174,225,64,157,182,0
08-05-2020,1851,2624,224,173,56,261,523,20,654,1751,239,174,225,64,158,182,0
08-06-2020,1852,2624,224,173,56,261,523,20,654,1752,239,174,225,64,158,182,0
08-07-2020,1858,2626,224,174,56,262,524,20,654,1755,239,174,225,64,158,182,0
08-08-2020,1858,2626,224,175,56,262,524,20,654,1759,239,174,225,64,158,183,0
08-09-2020,1858,2626,224,175,56,262,525,20,654,1759,239,174,225,64,158,183,0
08-10-2020,1858,2627,224,175,56,262,525,20,654,1759,239,174,225,64,158,183,0
08-11-2020,1859,2627,224,175,56,262,525,20,654,1763,239,174,225,64,158,183,0
08-12-2020,1859,2627,224,175,56,262,526,20,655,1765,239,174,225,64,158,184,0
08-13-2020,1859,2627,224,175,56,262,526,20,655,1767,240,174,225,64,158,185,0
08-14-2020,1859,2631,224,173,56,264,526,20,656,1772,242,174,225,64,158,186,0
08-15-2020,1859,2631,224,173,56,264,526,20,656,1777,242,174,225,64,158,186,0
08-16-2020,1859,2631,224,173,56,264,526,20,656,1777,242,174,225,64,158,186,0
08-17-2020,1859,2631,224,173,56,264,526,20,656,1778,242,174,225,64,158,186,0
08-18-2020,1860,2631,224,173,56,264,528,20,656,1780,242,174,225,64,158,186,0
08-19-2020,1860,2631,224,173,56,264,528,20,658,1783,242,174,225,65,160,186,0
08-20-2020,1863,2631,226,173,56,264,528,20,659,1790,242,174,226,65,160,186,0
08-21-2020,1863,2632,226,173,56,265,528,20,659,1792,242,174,225,65,160,186,0
08-22-2020,1863,2633,226,173,56,265,528,20,659,1797,242,174,225,65,160,186,0
08-23-2020,1863,2633,226,173,56,265,528,20,660,1798,243,174,225,65,160,186,0
08-24-2020,1863,2634,226,173,56,265,528,20,660,1798,243,174,225,65,160,186,0
08-25-2020,1862,2634,226,173,56,265,528,20,662,1802,243,174,225,65,160,186,0
08-26-2020,1863,2635,226,173,56,265,528,20,662,1804,243,174,225,65,160,186,0
08-27-2020,1864,2635,226,173,56,266,529,20,661,1807,243,174,225,65,160,186,0
08-28-2020,1862,2636,226,173,56,266,530,20,659,1808,243,175,225,65,160,186,0
08-29-2020,1866,2638,226,173,56,266,530,20,661,1809,243,175,225,65,160,186,0
08-30-2020,1866,2638,226,173,56,266,531,20,661,1809,243,175,225,65,160,186,0
08-31-2020,1866,2639,226,173,56,266,531,20,661,1811,243,175,225,65,160,186,0
09-01-2020,1866,2640,226,173,57,266,532,20,660,1812,243,175,226,65,160,186,0
09-02-2020,1867,2641,226,173,58,267,534,20,664,1817,243,175,225,65,161,186,0
09-03-2020,1864,2641,226,173,58,267,534,20,665,1819,243,175,225,65,161,186,0
09-04-2020,1865,2641,226,173,58,267,535,20,665,1821,243,175,225,66,161,186,0
09-05-2020,1865,2641,226,173,58,267,535,20,665,1823,243,175,225,66,161,186,0
09-06-2020,1865,2642,226,173,58,267,535,20,665,1823,243,175,225,66,161,186,0
09-07-2020,1866,2642,226,173,58,267,535,20,665,1823,243,175,225,66,161,186,0
09-08-2020,1867,2643,226,173,58,267,535,20,665,1823,245,175,225,66,161,187,0
09-09-2020,1867,2644,226,173,58,267,536,20,665,1826,245,175,225,66,161,188,0
09-10-2020,1868,2644,226,173,58,267,537,20,665,1827,245,175,225,66,161,188,0
09-11-2020,1868,2644,226,173,58,267,537,20,666,1828,246,175,225,66,161,188,0
09-12-2020,1868,2645,226,173,58,267,538,20,667,1828,246,175,226,66,161,188,0
09-13-2020,1868,2645,226,173,58,268,539,20,667,1828,246,175,226,66,161,188,0
09-14-2020,1868,2645,226,173,58,268,539,20,667,1829,247,175,226,66,161,188,0
09-15-2020,1868,2647,227,173,59,268,540,20,667,1834,247,175,226,66,161,189,0
09-16-2020,1868,2647,227,173,59,268,542,20,667,1837,247,176,226,66,161,189,0
09-17-2020,1869,2647,227,173,59,268,542,20,667,1839,247,176,226,66,161,189,0
09-18-2020,1871,2648,227,173,59,269,543,20,669,1842,247,176,226,66,161,189,0
09-19-2020,1871,2648,227,173,59,269,543,20,669,1844,247,176,226,66,161,189,0
09-20-2020,1871,2648,227,173,59,269,544,20,669,1845,247,176,226,66,161,189,0
09-21-2020,1871,2648,227,173,59,269,544,20,669,1845,247,176,226,66,161,189,0
09-22-2020,1874,2651,228,173,59,269,545,20,670,1848,248,176,227,67,161,189,0
09-23-2020,1875,2653,228,173,59,269,545,20,678,1854,248,176,228,67,161,189,0
09-24-2020,1876,2654,228,173,59,269,546,20,680,1859,249,176,229,67,161,190,0
09-25-2020,1877,2657,228,173,59,269,548,20,682,1861,251,176,232,67,161,190,0
09-26-2020,1879,2657,228,173,59,269,549,20,683,1863,252,176,233,67,161,190,0
09-27-2020,1880,2659,228,173,59,269,550,20,683,1864,252,176,233,67,161,190,0
09-28-2020,1880,2659,228,173,59,269,550,20,683,1865,253,177,233,68,161,190,0
09-29-2020,1885,2664,228,173,59,269,551,20,684,1867,254,177,233,68,161,190,0
09-30-2020,1886,2664,228,173,59,270,551,20,685,1872,255,177,234,68,162,191,0
10-01-2020,1887,2663,229,173,59,271,551,20,687,1880,255,177,236,68,162,191,0
10-02-2020,1888,2664,231,173,59,271,551,20,690,1880,255,177,238,68,162,191,0
10-03-2020,1888,2672,231,173,59,271,552,20,690,1882,256,177,239,68,162,191,0
10-04-2020,1888,2671,231,173,59,272,552,20,690,1884,256,177,239,68,162,191,0
10-05-2020,1894,2674,231,173,59,273,556,20,691,1886,256,177,239,72,162,191,0
10-06-2020,1894,2680,231,173,59,274,556,20,691,1891,256,177,243,68,162,191,0
10-07-2020,1898,2681,232,173,60,276,557,20,694,1894,256,177,243,68,162,191,0
10-08-2020,1898,2679,233,174,60,241,557,20,693,1894,256,177,242,68,162,191,0
10-09-2020,1899,2684,234,174,60,276,557,20,696,1900,256,177,245,68,162,191,0
10-10-2020,1901,2685,234,174,60,277,560,20,697,1911,256,177,247,68,162,191,0
10-11-2020,1901,2685,234,174,61,277,562,20,697,1913,256,177,248,68,162,191,0
10-12-2020,1903,2689,234,174,61,277,562,20,697,1917,257,177,248,68,162,194,0
10-13-2020,1909,2693,237,176,62,278,567,20,702,1923,260,177,250,69,163,196,0
10-14-2020,1919,2700,237,177,62,278,569,20,706,1931,260,177,252,69,163,196,0
10-15-2020,1920,2702,239,177,62,278,571,20,710,1936,262,177,255,71,163,196,0
10-16-2020,1927,2714,240,178,62,278,572,20,710,1943,263,177,257,71,163,198,0
10-17-2020,1928,2714,240,179,63,280,573,21,714,1943,263,177,257,71,163,199,0
10-18-2020,1932,2714,241,180,63,280,576,21,714,1946,263,177,258,71,163,199,0
10-19-2020,1936,2720,241,180,63,281,584,21,717,1963,265,177,259,71,163,201,0
10-20-2020,1946,2726,243,182,63,281,590,21,719,1970,265,177,264,71,163,201,0
10-21-2020,1950,2729,243,183,63,282,593,21,720,1980,265,178,269,71,163,201,0
10-22-2020,1957,2734,245,185,63,283,600,21,723,1994,267,178,272,73,164,201,0
10-23-2020,1966,2740,248,185,64,283,607,21,728,2008,268,178,273,73,164,202,0
10-24-2020,1970,2742,249,187,64,283,609,21,729,2017,268,178,278,74,164,202,0
10-25-2020,1972,2746,250,190,64,283,611,21,732,2024,268,179,278,74,167,203,0
10-26-2020,1977,2756,251,191,66,283,611,21,732,2031,268,180,279,75,167,203,0
10-27-2020,1985,2756,251,192,66,283,617,22,733,2031,276,181,283,75,167,203,0
10-28-2020,1999,2789,253,194,70,283,629,22,735,2083,279,184,292,77,167,203,0
10-29-2020,2009,2789,253,197,71,283,637,23,741,2083,281,187,300,78,170,203,0
10-30-2020,2021,2797,255,199,72,283,641,23,747,2102,285,192,316,79,175,204,0
10-31-2020,2028,2804,261,206,72,283,646,23,748,2155,285,194,317,79,175,207,0
11-01-2020,2031,2809,261,206,73,288,663,23,762,2154,287,194,324,81,177,208,0
11-02-2020,2045,2816,261,207,77,291,683,24,763,2193,294,197,342,83,183,210,0
11-03-2020,2055,2822,265,213,78,291,683,24,769,2193,301,199,345,86,183,210,0
11-04-2020,2072,2851,272,215,80,296,710,24,791,2267,307,202,365,88,192,217,0
11-05-2020,2092,2885,287,216,81,298,729,24,802,2297,310,204,386,88,194,217,0
11-06-2020,2107,2905,292,220,86,298,741,29,811,2334,316,205,389,89,200,218,0
11-07-2020,2111,2913,294,226,86,304,753,29,817,2341,316,205,402,90,200,219,0
11-08-2020,2120,2923,295,229,87,304,758,30,823,2355,320,209,405,93,201,220,0
11-09-2020,2132,2923,301,233,88,304,758,31,827,2355,325,210,407,93,201,220,0
11-10-2020,2167,3018,314,233,89,305,809,34,843,2465,334,212,426,96,208,228,0
11-11-2020,2189,3050,321,235,89,308,821,34,868,2517,342,213,458,102,213,234,0
11-12-2020,2225,3081,334,235,93,310,836,36,882,2581,352,219,474,105,213,240,0
11-13-2020,2242,3108,348,239,94,311,854,37,897,2616,356,230,502,105,218,247,0
11-14-2020,2258,3133,358,247,94,311,864,38,903,2623,362,231,511,105,219,254,0
11-15-2020,2265,3144,363,250,97,313,873,38,904,2637,363,231,514,105,222,254,0
11-16-2020,2297,3191,371,254,98,314,905,40,917,2700,370,233,546,106,227,264,0
11-17-2020,2333,3262,394,261,102,315,935,44,935,2766,381,239,567,108,227,269,0
11-18-2020,2369,3314,401,269,103,318,961,47,951,2819,391,244,582,113,229,279,0
11-19-2020,2405,3348,422,284,104,331,980,49,970,2887,402,252,602,113,231,282,0
11-20-2020,2436,3387,441,287,105,334,1010,53,985,2943,411,257,626,121,233,289,0
11-21-2020,2441,3426,447,293,106,336,1027,53,1004,2956,416,259,648,122,234,293,0
11-22-2020,2449,3440,449,302,108,338,1033,53,1010,2977,420,261,667,122,234,296,0
11-23-2020,2496,3490,456,312,112,339,1071,54,1022,3047,434,269,682,129,237,310,0
11-24-2020,2530,3553,492,323,113,347,1111,55,1052,3126,452,271,710,137,241,319,0
11-25-2020,2580,3647,508,334,114,347,1163,57,1079,3210,465,272,720,145,242,327,0
11-26-2020,2626,3699,527,342,115,358,1199,58,1104,3306,491,276,800,154,245,340,0
11-27-2020,2671,3759,539,346,118,368,1232,61,1140,3380,508,277,858,160,249,345,0
11-28-2020,2702,3785,539,362,119,372,1240,61,1150,3418,515,278,882,163,249,346,0
11-29-2020,2715,3801,553,366,121,372,1248,61,1152,3435,517,278,922,165,253,347,0
11-30-2020,2776,3862,565,370,123,373,1298,64,1159,3515,546,287,965,176,255,360,0
12-01-2020,2825,3970,594,383,125,385,1338,65,1184,3621,572,288,1010,181,258,378,0
12-02-2020,2883,4057,618,409,129,387,1372,68,1207,3721,592,290,1083,190,259,394,0
12-03-2020,2919,4156,641,425,132,404,1411,71,1228,3793,608,296,1142,203,263,405,0
12-04-2020,2978,4249,657,448,133,404,1441,73,1256,3892,644,298,1224,202,264,414,0
12-05-2020,3007,4289,679,456,136,419,1460,74,1261,3924,666,301,1279,208,264,416,0
12-06-2020,3022,4325,683,458,137,423,1478,75,1266,3954,674,303,1292,210,265,424,0
12-07-2020,3098,4411,699,463,139,425,1529,78,1277,4064,702,306,1307,215,269,452,0
12-08-2020,3170,4518,732,481,143,435,1578,86,1299,4167,736,309,1381,229,271,467,0
12-09-2020,3229,4621,749,501,147,443,1601,88,1353,4226,759,318,1428,242,276,479,0
12-10-2020,3293,4723,768,526,150,458,1659,94,1380,4346,805,326,1505,251,283,497,0
12-11-2020,3353,4812,790,542,150,462,1716,96,1403,4422,837,332,1591,263,290,508,0
12-12-2020,3400,4848,813,559,154,478,1749,96,1419,4455,846,336,1652,271,291,533,0
12-13-2020,3425,4895,821,567,158,478,1755,98,1427,4489,855,336,1702,274,293,533,0
12-14-2020,3524,4936,846,581,159,481,1834,100,1454,4615,888,354,1738,290,295,539,0
12-15-2020,3628,5163,899,612,160,491,1906,102,1482,4786,936,357,1855,303,301,563,0
12-16-2020,3714,5309,929,634,163,500,1964,109,1523,4927,979,369,1923,319,315,596,0
12-17-2020,3795,5483,959,676,165,514,2004,111,1576,5075,1000,373,2013,339,319,625,0
12-18-2020,3892,5566,985,710,167,528,2085,114,1605,5177,1041,387,2132,377,322,666,0
12-19-2020,3939,5655,1001,733,168,545,2121,117,1636,5209,1056,387,2216,385,324,679,0
12-20-2020,3969,5692,1007,753,171,547,2147,119,1648,5245,1062,388,2252,393,324,683,0
12-21-2020,4101,5802,1024,771,172,549,2200,121,1684,5425,1090,395,2315,400,333,728,0
12-22-2020,4267,5966,1066,807,175,561,2296,127,1702,5608,1137,411,2409,459,348,757,0
12-23-2020,4331,6069,1105,856,177,571,2331,134,1753,5778,1198,421,2562,480,352,791,0
12-24-2020,4373,6114,1116,878,177,580,2396,134,1764,5835,1213,425,2658,507,355,805,0
12-25-2020,4400,6150,1118,897,178,584,2423,139,1774,5888,1229,431,2682,509,359,819,0
12-26-2020,4438,6213,1128,912,182,586,2484,142,1788,5964,1257,436,2706,516,366,828,0
12-27-2020,4486,6265,1149,922,183,589,2511,143,1802,6066,1272,441,2733,523,376,836,0
12-28-2020,4587,6398,1172,938,186,598,2582,152,1851,6227,1328,447,2838,540,394,907,0
12-29-2020,4695,6549,1213,998,191,614,2711,161,1908,6451,1378,456,3003,571,411,957,0
12-30-2020,4789,6716,1247,1055,194,632,2845,171,1967,6552,1428,462,3139,613,425,995,0
12-31-2020,4840,6766,1271,1095,196,653,2887,172,2003,6632,1441,466,3266,664,427,1012,0
01-01-2021,4894,6811,1277,1125,201,658,2917,173,2016,6701,1459,469,3302,679,436,1027,0
01-02-2021,4925,6868,1285,1153,202,661,2962,177,2028,6751,1466,475,3353,701,443,1030,0
01-03-2021,4947,6925,1305,1178,204,661,2991,179,2041,6820,1476,478,3378,708,446,1054,0
01-04-2021,5052,7163,1327,1195,208,671,3095,190,2101,7010,1531,490,3412,718,475,1110,0
01-05-2021,5180,7260,1390,1247,210,695,3211,200,2122,7246,1582,506,3502,741,497,1168,0
01-06-2021,5207,7424,1445,1308,210,725,3278,215,2206,7507,1632,526,3626,796,514,1216,0
01-07-2021,5337,7656,1487,1349,213,763,3349,226,2258,7706,1686,542,3814,824,520,1257,0
01-08-2021,5464,7786,1547,1409,219,792,3461,235,2313,7866,1740,553,3981,824,534,1298,0
01-09-2021,5530,7875,1560,1472,222,817,3483,239,2329,7942,1762,565,4064,870,545,1322,0
01-10-2021,5575,7913,1565,1490,223,820,3513,242,2340,7978,1780,569,4130,890,554,1354,0
01-11-2021,5665,8053,1591,1514,226,820,3588,254,2386,8181,1838,577,4196,932,569,1409,0
01-12-2021,5758,8216,1635,1569,227,851,3716,261,2442,8402,1870,588,4323,969,594,1468,0
01-13-2021,5874,8399,1711,1632,227,865,3780,268,2493,8585,1919,614,4583,1032,609,1505,0
01-14-2021,5978,8513,1755,1688,227,882,3843,282,2531,8838,1977,625,4794,1094,624,1556,0
01-15-2021,6049,8515,1800,1744,230,882,3843,296,2572,8838,2035,634,4973,1114,624,1556,0
01-16-2021,6050,8642,1822,1792,231,895,3907,298,2618,9033,2048,637,5071,1158,651,1611,0
01-17-2021,6111,8697,1833,1808,232,906,3964,308,2634,9123,2056,642,5104,1192,652,1639,0
01-18-2021,6218,8772,1860,1827,237,906,3964,310,2644,9123,2104,652,5148,1207,652,1639,0
01-19-2021,6324,9106,1918,1910,239,935,4190,327,2768,9473,2145,657,5307,1274,691,1733,0
01-20-2021,6419,9282,1957,1979,240,950,4257,340,2829,9635,2187,671,5433,1316,707,1808,0
01-21-2021,6514,9420,1996,2017,248,962,4318,344,2900,9773,2216,679,5517,1374,725,1873,0
01-22-2021,6585,9583,2021,2054,250,976,4362,355,2945,9895,2263,691,5670,1421,741,1901,0
01-23-2021,6585,9584,2039,2096,251,976,4362,363,2945,9895,2279,695,5711,1450,741,1901,0
01-24-2021,6633,9671,2040,2114,253,988,4412,369,2976,9972,2287,698,5730,1462,755,1936,0
01-25-2021,6728,9773,2067,2125,255,990,4494,384,3031,10161,2330,709,5799,1520,769,1992,0
01-26-2021,6799,9842,2101,2183,257,990,4494,399,3044,10161,2380,713,5914,1581,769,1992,0
01-27-2021,6864,9963,2164,2248,260,1003,4577,409,3125,10301,2417,722,5993,1630,794,2028,0
01-28-2021,6956,10229,2198,2283,266,1037,4733,423,3189,10597,2450,734,6153,1679,834,2122,0
01-29-2021,7004,10229,2235,2334,267,1037,4733,443,3227,10597,2503,745,6247,1729,834,2122,0
01-30-2021,7039,10379,2268,2389,269,1071,4812,448,3278,10784,2515,749,6288,1751,877,2188,0
01-31-2021,7039,10385,2276,2403,269,1071,4812,451,3282,10784,2529,749,6288,1760,877,2188,0
02-01-2021,7181,10496,2295,2403,273,1074,4926,474,3324,10973,2573,755,6367,1797,917,2231,0
02-02-2021,7227,10767,2328,2449,279,1074,4989,480,3362,11149,2618,763,6469,1833,944,2261,0
02-03-2021,7275,10895,2376,2507,284,1097,5050,506,3412,11259,2648,770,6560,1883,967,2287,0
02-04-2021,7341,11023,2420,2539,286,1120,5114,520,3509,11386,2685,778,6659,1946,985,2323,0
02-05-2021,7403,11096,2454,2622,289,1140,5148,542,3550,11497,2720,788,6739,1978,1006,2352,0
02-06-2021,7422,11126,2467,2629,291,1143,5165,544,3581,11540,2727,790,6763,1992,1012,2359,0
02-07-2021,7426,11146,2471,2630,293,1145,5182,553,3596,11565,2732,793,6794,2000,1016,2366,0
02-08-2021,7509,11226,2486,2668,297,1148,5229,580,3635,11595,2764,795,6816,2012,1038,2393,0
02-09-2021,7552,11371,2507,2716,305,1158,5296,597,3682,11796,2800,805,6895,2032,1062,2432,0
02-10-2021,7592,11470,2556,2749,305,1167,5362,604,3716,11895,2826,812,6999,2072,1083,2464,0
02-11-2021,7675,11547,2574,2760,307,1178,5398,614,3773,11963,2846,816,7044,2089,1101,2539,0
02-12-2021,7717,11645,2598,2783,307,1188,5434,626,3812,12064,2873,822,7106,2111,1119,2566,0
02-13-2021,7741,11681,2605,2790,310,1196,5448,628,3836,12096,2877,823,7127,2130,1126,2576,0
